OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	MEASUREMENT_VALUE_TYPE	n_records	n_subjects
3048689	f-calpro2	ug/g	ug/g	FALSE	Source	395	228
-1	fp-kromograniinia	nmol/l	nmol/l	FALSE	Source	99	53
-1	s-ca19-9antigeeni	u/ml	u/ml	FALSE	Source	583	246
-1	glukoosi(päiv.hoitaja)	mmol/l	mmol/l	FALSE	Source	55	52
3002385	e-punasolujenkokojakauma			TRUE	Extracted	889	289
3017446	s-hstesto	nmol/l	nmol/l	FALSE	Source	613	418
3018301	s-hstesvl	pmol/l	pmol/l	FALSE	Source	86	73
-1	hb			FALSE	Source	952	694
3020460	crp			TRUE	Extracted	193	163
3022948	fp-rauta(osat.)	umol/l	umol/l	FALSE	Source	288	228
40762814	b-ti			TRUE	Extracted	296	232
-1	b-mxd	%	%	FALSE	Source	437	183
3002030	b-lymfosyytit	%	%	FALSE	Source	542	238
3001122	s-ferritiini	ug/l	ug/l	FALSE	Source	670	431
3010156	p-hs-crp	mg/l	mg/l	FALSE	Source	1315	501
-1	cyp4f2-geeninnukleotidivariaatiot,dna-tutkimus			TRUE	Extracted	446	441
-1	na	pmol/l	pmol/l	FALSE	Source	179	172
-1	potilasmittaringlukoosi,ihopisto	mmol/l	mmol/l	FALSE	Source	749	496
43055246	timeintherapeuticrange(sis.inr:n)	%	%	FALSE	Source	1521	92
-1	s-b-hcg/d	ug/l	ug/l	FALSE	Source	39	38
3015916	s-afp/d	u/ml	u/ml	FALSE	Source	226	222
3026989	trijodityroniini,vapaa	pmol/l	pmol/l	FALSE	Source	275	186
3017461	s-flekain	umol/l	umol/l	FALSE	Source	325	189
43055458	p-afxariv	ug/l	ug/l	FALSE	Source	251	218
-1	s-hepatiittib-virus,vasta-aineetpinta-antigeen	miu/ml	miu/ml	FALSE	Source	14	12
-1	b-c-reaktiivinenproteiini			FALSE	Source	145	101
-1	fibriinind-dimeerit	mg/l	mg/l	FALSE	Source	37	29
-1	hct			FALSE	Source	82	66
-1	mittaustulos(mmol/l)			TRUE	Extracted	552	446
3004410	b-ghb-a1c			FALSE	Source	708	545
3004410	b-hba1c			FALSE	Source	1421	756
3051714	p-fidd			FALSE	Source	264	230
-1	hemoglobiini			FALSE	Source	60	58
-1	b-leupika	e9/l	e9/l	FALSE	Source	122	113
40763571	p-tffesat			TRUE	Extracted	44	29
3030408	s-mta	nmol/l	nmol/l	FALSE	Source	588	412
-1	fs-cga			TRUE	Extracted	226	147
3009445	s-pr3ab	u/ml	u/ml	FALSE	Source	717	134
3019298	as-eos	%	%	FALSE	Source	98	71
-1	as-leukmuu	%	%	FALSE	Source	117	75
-1	as-neut	%	%	FALSE	Source	144	96
-1	as-ly	%	%	FALSE	Source	139	94
-1	v-ph			FALSE	Source	39	34
-1	v-pco2			FALSE	Source	34	32
-1	v-po2			FALSE	Source	34	32
-1	v-tco2			FALSE	Source	34	32
-1	v-hco3			FALSE	Source	34	32
-1	v-be			FALSE	Source	34	32
-1	v-so2			FALSE	Source	15	15
-1	v-na			FALSE	Source	263	148
-1	v-k			FALSE	Source	263	149
-1	v-ica			FALSE	Source	292	171
-1	v-hct			FALSE	Source	255	144
-1	v-hb			FALSE	Source	210	124
-1	glucocheck			FALSE	Source	82	60
-1	b-fidd-vt			TRUE	Extracted	215	190
-1	s-hcgb-alayksikkö,vapaa	ug/l	ug/l	FALSE	Source	212	205
-1	s-plasmaproteiinia	mu/l	mu/l	FALSE	Source	231	224
-1	auditkysely	form	form	FALSE	Source	414	411
-1	työkyky2vuotta	form	form	FALSE	Source	265	262
-1	työkyky0-10	form	form	FALSE	Source	369	366
-1	s-ige2pöl	u/ml	u/ml	FALSE	Source	495	460
-1	s-ige2ruo	u/ml	u/ml	FALSE	Source	403	385
3027300	koivue	u/ml	u/ml	FALSE	Source	206	189
3014133	koirae	u/ml	u/ml	FALSE	Source	209	190
3027231	vehnjae	u/ml	u/ml	FALSE	Source	71	70
-1	maitoe	u/ml	u/ml	FALSE	Source	74	71
-1	ab-lämpöti	°c	°c	FALSE	Source	942	358
3023420	s-dnaab	iu/ml	iu/ml	FALSE	Source	733	218
3000963	b-hb-poc	g/l	g/l	FALSE	Source	25	16
3020460	p-crp-poc			FALSE	Source	80	56
-1	s-adalimumabi,seerumista	mg/l	mg/l	FALSE	Source	25	17
-1	crp-vieri			FALSE	Source	1134	374
-1	p-tromboplastiiniaika,inr-tulostus,pikatutkimus	inruikk|	inruikk|	FALSE	Source	43	35
-1	li-laktaatti,päivystystutkimus	mmol/l	mmol/l	FALSE	Source	90	67
3007821	p-gluk0			TRUE	Extracted	79	72
-1	tromboplastiiniaika,pikamääritys,plasmasta	inr	inr	FALSE	Source	128	123
-1	cb-happikyllästeisyys(hemoglobiini)	%	%	FALSE	Source	21	15
3019779	s-fenyt	umol/l	umol/l	FALSE	Source	1397	446
-1	-extem/ct	s	s	FALSE	Source	231	142
-1	-extem/cft	s	s	FALSE	Source	231	142
-1	-extem/mcf	mm	mm	FALSE	Source	231	142
-1	-extem/a5	mm	mm	FALSE	Source	231	142
-1	-extem/a10	mm	mm	FALSE	Source	231	142
-1	-extem/a15	mm	mm	FALSE	Source	231	142
-1	-extem/ml	%	%	FALSE	Source	219	132
-1	fibtem/mcf	mm	mm	FALSE	Source	216	129
-1	fibtem/a5	mm	mm	FALSE	Source	228	139
-1	fibtem/a10	mm	mm	FALSE	Source	228	139
-1	fibtem/a15	mm	mm	FALSE	Source	228	139
-1	kalsium,aktuaalinenpitoisuus	mmol/l	mmol/l	FALSE	Source	35	28
-1	kalsium,normalisoitupitoisuus			TRUE	Extracted	35	28
-1	kalsium,ionisoitunut	mmol/l	mmol/l	FALSE	Source	35	28
3020779	fs-urea	mmol/l	mmol/l	FALSE	Source	682	514
-1	b-pvk+tkd	%	%	FALSE	Source	225	157
-1	oma-crp-pika			FALSE	Source	261	202
-1	li-vzvabg	eiu	eiu	FALSE	Source	93	87
-1	b-hemoglobiini-a1c,glykoitunut	mmol/mol	mmol/mol	FALSE	Source	271	197
-1	lmono(a)	%	%	FALSE	Source	212	98
-1	plasmanrauta	umol/l	umol/l	FALSE	Source	252	172
-1	plasmantransferriinisaturaatio	%	%	FALSE	Source	53	49
-1	pika-inr			FALSE	Source	1751	119
-1	oma-k			FALSE	Source	64	59
-1	oma-na			FALSE	Source	64	59
3020891	b-temp			TRUE	Extracted	67	49
-1	oma-fp-gluk			FALSE	Source	1642	414
3021901	cb-hbo2sat			TRUE	Extracted	253	172
3015235	cb-ahco3			TRUE	Extracted	184	128
3006184	cb-hb			TRUE	Extracted	435	341
3023103	p-k-veka			TRUE	Extracted	97	84
3008037	vb-laktaat			TRUE	Extracted	103	90
3019550	p-na-veka			TRUE	Extracted	99	86
3004119	vb-hb			TRUE	Extracted	98	85
3038515	vb-gluk			TRUE	Extracted	103	90
3045462	u-prokre	mg/mmol	mg/mmol	FALSE	Source	1812	441
-1	ph,seerumista			TRUE	Extracted	198	154
3021347	kalsium,ionisoitunut,aktuaali	mmol/l	mmol/l	FALSE	Source	260	200
3019900	kolesteroliplasmasta	mmol/l	mmol/l	FALSE	Source	695	501
3001308	kolesteroli,lowdensitylipoproteiniit,plasmasta	mmol/l	mmol/l	FALSE	Source	704	502
3006441	s-kardabm			TRUE	Extracted	58	50
-1	p-tyreotropiini,plasmasta,erimenetelmällä	mu/l	mu/l	FALSE	Source	25	17
-1	s-ia2ab	u/ml	u/ml	FALSE	Source	59	57
-1	b-ohbutm	mmol/l	mmol/l	FALSE	Source	422	180
-1	21741	u/ml	u/ml	FALSE	Source	128	120
-1	s-pekpähe	u/ml	u/ml	FALSE	Source	31	31
-1	s-pistaae	u/ml	u/ml	FALSE	Source	47	45
-1	s-päh22er	u/ml	u/ml	FALSE	Source	41	41
-1	s-koopähe	u/ml	u/ml	FALSE	Source	67	67
3010422	s-kanalie	u/ml	u/ml	FALSE	Source	26	25
3016031	s-mantele	u/ml	u/ml	FALSE	Source	270	258
3020491	b-gluk/pik	mmol/l	mmol/l	FALSE	Source	945	554
-1	s-hsv1abg			FALSE	Source	253	232
-1	s-ovalbue	u/ml	u/ml	FALSE	Source	85	71
-1	s-papuvae	u/ml	u/ml	FALSE	Source	21	21
42870531	s-rcora1e	u/ml	u/ml	FALSE	Source	253	247
40761847	s-rcora8e	u/ml	u/ml	FALSE	Source	353	346
-1	s-hernee	u/ml	u/ml	FALSE	Source	104	96
-1	s-ohrajae	u/ml	u/ml	FALSE	Source	84	82
-1	s-ruisjae	u/ml	u/ml	FALSE	Source	97	96
-1	s-avocade	u/ml	u/ml	FALSE	Source	17	17
3011897	s-kaseiie	u/ml	u/ml	FALSE	Source	250	198
-1	s-papp-a			TRUE	Extracted	330	242
-1	u-muuta	u/field	u/field	FALSE	Source	120	89
-1	p-tromboblastiiniaika	%	%	FALSE	Source	559	385
3037534	fp-parathormoni,intakti	ng/l	ng/l	FALSE	Source	443	347
40763476	s-rapim1e	u/ml	u/ml	FALSE	Source	223	207
-1	s-rvesv5e	u/ml	u/ml	FALSE	Source	360	316
-1	s-rvesv1e	u/ml	u/ml	FALSE	Source	360	318
-1	s-ampmyre	u/ml	u/ml	FALSE	Source	359	322
-1	l-promyelosyytti	%	%	FALSE	Source	846	247
-1	l-myelosyytti	%	%	FALSE	Source	846	245
-1	l-metamyelosyytti	%	%	FALSE	Source	845	245
-1	s-mypnabg	ru/ml	ru/ml	FALSE	Source	384	342
3043849	p-ebvnh	iu/ml	iu/ml	FALSE	Source	730	240
-1	p-troponiinit,pikatutkimus	ng/l	ng/l	FALSE	Source	56	31
-1	ns-eos			TRUE	Extracted	26	25
-1	l-myelocy			FALSE	Source	23	20
-1	s-ebvavi	%	%	FALSE	Source	221	199
-1	b-cya2	ug/l	ug/l	FALSE	Source	74	48
-1	11615	ug/l	ug/l	FALSE	Source	1549	69
3003752	u-bkvnh	u/ml	u/ml	FALSE	Source	101	52
3039602	cb-kalsium,ionisoitunut,ph7.4-korjattu	mmol/l	mmol/l	FALSE	Source	260	140
3015235	cb-bikarbonaatti	mmol/l	mmol/l	FALSE	Source	576	252
3039602	cb-kalsium,ionisoitunut	mmol/l	mmol/l	FALSE	Source	203	109
-1	b-siklosporiinia,massaspektrometrinen	ug/l	ug/l	FALSE	Source	760	78
3022229	u-pi	mmol/l	mmol/l	FALSE	Source	771	332
-1	s-insuliininkaltainenkasvutekijä1	nmol/l	nmol/l	FALSE	Source	60	49
-1	cb-inr-oma			FALSE	Source	605	89
-1	b-mycobacteriumtuberculosis-herkistyneetsolut,gammainterferoni,eritys	iu/ml	iu/ml	FALSE	Source	373	351
3010370	fs-gastr	pmol/l	pmol/l	FALSE	Source	1125	621
3022621	u-ph.			TRUE	Extracted	2874	1490
3000330	u-suhti.			TRUE	Extracted	2722	1442
-1	oma-hba1c			TRUE	Extracted	1499	598
3016724	fp-hcyst	umol/l	umol/l	FALSE	Source	105	101
36305790	s-usteki			TRUE	Extracted	84	58
36305790	s-usteki	mg/l	mg/l	FALSE	Source	757	324
44786774	s-adali			TRUE	Extracted	500	271
-1	p-apcres			FALSE	Source	150	148
3033319	ps-straag			TRUE	Extracted	33	32
-1	s-chpnaba	eiu	eiu	FALSE	Source	328	287
-1	l-erblast	u/100leuk	u/100leuk	FALSE	Source	1307	416
-1	p-koriongonadotropiini	u/l	u/l	FALSE	Source	262	140
3014973	li-borrabm	au/ml	au/ml	FALSE	Source	23	19
-1	li-neutrofiilitjaeosinofiilit	%	%	FALSE	Source	33	27
-1	li-mononukleaarisetsolut	%	%	FALSE	Source	33	27
-1	li-muutsolut	%	%	FALSE	Source	12	12
3000963	b-hemoglobiinipvk:nosana	g/l	g/l	FALSE	Source	336	236
3010813	fb-leukosyytitpvk:nosatutkimus	e9/l	e9/l	FALSE	Source	336	236
3007461	b-trombosyytit-pvk:nosana	e9/l	e9/l	FALSE	Source	337	236
3020874	s-lehmhie	u/ml	u/ml	FALSE	Source	97	89
3027475	li-eryt-3	e6/l	e6/l	FALSE	Source	240	224
3016543	li-leuk-3	e6/l	e6/l	FALSE	Source	242	226
3021347	fp-ca-ion	mmol/l	mmol/l	FALSE	Source	1040	557
3018418	fp-ph			FALSE	Source	973	515
40759040	s-c-peptidi,proinsuliinin,aterianjälkeen	nmol/l	nmol/l	FALSE	Source	63	57
-1	p-glukoosi,2tuntiaaterianjälkeen	mmol/l	mmol/l	FALSE	Source	125	118
3029856	pd-leuk			TRUE	Extracted	745	91
-1	s-insu-ab	u/ml	u/ml	FALSE	Source	189	127
-1	11616	ug/l	ug/l	FALSE	Source	3182	112
-1	s-vehnjäe	u/ml	u/ml	FALSE	Source	8	8
-1	b-takrolimuusi,massaspektrometrinen	ug/l	ug/l	FALSE	Source	2358	177
-1	b-takrolimuusi,massaspektrometrinen			TRUE	Extracted	92	35
3027450	s-ssbab			TRUE	Extracted	302	243
3039162	s-sentab			TRUE	Extracted	213	185
3036086	s-jo1ab			TRUE	Extracted	83	70
-1	tyreotropiini,plasmasta,erimenetelmällä	mu/l	mu/l	FALSE	Source	76	61
-1	pt-glomerulussuodosnopeus,estimoitukystatiinic:stä	ml/min/173m2	ml/min/173m2	FALSE	Source	73	50
-1	s-cefacie			TRUE	Extracted	8	8
-1	(pikahb)			FALSE	Source	111	95
-1	(pikacrp)			FALSE	Source	392	267
3035062	maksa-1-is	u/l	u/l	FALSE	Source	1031	909
3036185	maksa-2-is	u/l	u/l	FALSE	Source	1034	913
3001467	luusto-is	u/l	u/l	FALSE	Source	1039	915
3020013	suolis-is	u/l	u/l	FALSE	Source	619	560
-1	l-este-vr	e6/l	e6/l	FALSE	Source	89	25
-1	bm-estf-vr	e6/l	e6/l	FALSE	Source	70	22
-1	b-cd4-positiivisett-lymfosyytit	e6/l	e6/l	FALSE	Source	665	349
-1	b-cd8-positiivisett-lymfosyytit	e6/l	e6/l	FALSE	Source	665	349
-1	-cd4-solujensuhdecd8-soluihin			TRUE	Extracted	665	349
-1	b-b-lymfosyytit	e6/l	e6/l	FALSE	Source	665	349
-1	b-cd3-positiivisett-lymfosyytit	e6/l	e6/l	FALSE	Source	665	349
-1	t-solujenosuus	%	%	FALSE	Source	739	383
-1	t-auttajasolujenosuus(määritettynäcd3+cd4+soluina)	%	%	FALSE	Source	665	349
-1	t-estäjäsolujenosuus(määritettynäcd3+cd8+soluina)	%	%	FALSE	Source	665	349
-1	b-solujenosuus	%	%	FALSE	Source	739	383
-1	nk-solujenosuus(määritettynäcd3-/cd16+/cd56+-soluina)	%	%	FALSE	Source	665	349
-1	s-fakb	g/l	g/l	FALSE	Source	27	26
-1	s-ch100l	%	%	FALSE	Source	1346	1037
-1	p-properdiini	%	%	FALSE	Source	16	15
-1	s-clostridiumtetani,iggvasta-aineet	iu/ml	iu/ml	FALSE	Source	20	20
-1	cd45ra+,ccr7+cd4t-solut	%	%	FALSE	Source	9	8
-1	cd45ra-,ccr7+cd4t-solut	%	%	FALSE	Source	9	8
-1	cd45ra-,ccr7-cd4t-solut	%	%	FALSE	Source	9	8
-1	cd45ra+,ccr7-cd4t-solut	%	%	FALSE	Source	9	8
-1	cd45ra+cd31+cd62l+cd4t-solut	%	%	FALSE	Source	9	8
-1	cd45ra+,ccr7+cd8t-solut	%	%	FALSE	Source	9	8
-1	cd45ra-,ccr7+cd8t-solut	%	%	FALSE	Source	9	8
-1	cd45ra-,ccr7-cd8t-solut	%	%	FALSE	Source	9	8
-1	cd45ra+,ccr7-cd8t-solut	%	%	FALSE	Source	9	8
-1	cd45ra+cd31+cd62l+cd8t-solut	%	%	FALSE	Source	9	8
-1	cd3+(kaikki)tsolut	x109/l	x109/l	FALSE	Source	9	8
-1	cd4+tsolut	x109/l	x109/l	FALSE	Source	9	8
-1	cd8+tsolut	x109/l	x109/l	FALSE	Source	9	8
-1	cd4jacd8t-solujensuhde			TRUE	Extracted	9	8
-1	nkt-solut(cd3+,cd56+,tcrg/dnegat.lymfosyytit)	%	%	FALSE	Source	9	8
-1	tcrg/d+cd3+t-solut	%	%	FALSE	Source	9	8
-1	tcra/b+,cd3+,cd4-,cd8-dnt-solut	%	%	FALSE	Source	9	8
-1	treg-solut(cd25hi,cd127lo,cd4+),osuuscd3+t-soluista	%	%	FALSE	Source	9	8
-1	hladr+,cd38+(aktivoituneet)cd4t-solut	%	%	FALSE	Source	9	8
-1	tregsolut(cd25hi,cd127lo,cd4+),osuuscd4+t-soluista	%	%	FALSE	Source	9	8
-1	hladr+,cd38+(aktivoituneet)cd8t-solut	%	%	FALSE	Source	9	8
-1	s-komplementtic1q	g/l	g/l	FALSE	Source	11	10
1001833	-ebvnh	u/ml	u/ml	FALSE	Source	131	76
3033942	du-cu	umol/24h	umol/24h	FALSE	Source	127	101
-1	b-muistisolut(cd19,cd27)	%	%	FALSE	Source	10	10
-1	ig-luokkaavaihtaneetmuistisolut(cd19,cd27,igd)	%	%	FALSE	Source	10	10
-1	alkalinenfosfataasi,seerumista			FALSE	Source	17	17
-1	s-luustoperäinenisoentsyymi	u/l	u/l	FALSE	Source	15	14
-1	pt-gluk-0	mmol/l	mmol/l	FALSE	Source	272	234
-1	pt-pituus	cm	cm	FALSE	Source	347	334
-1	pt-pulssi	times/min	times/min	FALSE	Source	114	104
-1	pt-bmi	kg/m2	kg/m2	FALSE	Source	325	317
-1	pt-audit			FALSE	Source	82	82
-1	tupakointi	u/24h	u/24h	FALSE	Source	38	37
3006576	b-hco3	mmol/l	mmol/l	FALSE	Source	3017	650
3021374	b-sirolim	ug/l	ug/l	FALSE	Source	451	47
3000060	b-b-cd19			TRUE	Extracted	1315	718
3021374	b-sirolim			TRUE	Extracted	38	16
-1	s-evircf	titre	titre	FALSE	Source	408	354
-1	s-pincf	titre	titre	FALSE	Source	702	603
-1	p-prostataspesifinenantigeeni,suhde,plasmasta	%	%	FALSE	Source	306	256
-1	b-gluk-pika			TRUE	Extracted	112	91
-1	s-hsv1abg	au	au	FALSE	Source	65	62
-1	s-hsv2abg	au	au	FALSE	Source	44	41
-1	e-dysmorf	%	%	FALSE	Source	65	57
3039114	e-akantos	%	%	FALSE	Source	65	57
-1	s-koriongonadotropiini-b-alayksikkö,ihm.vap.	ug/l	ug/l	FALSE	Source	56	55
40763571	transferriininrautakyllästeisyys(fp-)	%	%	FALSE	Source	596	448
-1	na	%	%	FALSE	Source	733	634
-1	11784	nmol/l	nmol/l	FALSE	Source	210	181
-1	s-testosteroni,massaspektrometrinen,seerumista	nmol/l	nmol/l	FALSE	Source	134	120
3029187	p-prbnpvt	ng/l	ng/l	FALSE	Source	110	94
-1	eikäytössä	ug/l	ug/l	FALSE	Source	60	35
-1	fs-zn	umol/l	umol/l	FALSE	Source	7	6
-1	14273	e9/l	e9/l	FALSE	Source	681	511
40761873	s-rarah1e			TRUE	Extracted	108	107
40761871	s-rarah3e			TRUE	Extracted	97	96
40767665	s-rarah9e			TRUE	Extracted	90	90
-1	s-rarah6e			TRUE	Extracted	87	86
21494262	s-rjugr3e	u/ml	u/ml	FALSE	Source	288	282
40762482	s-rprup3e	u/ml	u/ml	FALSE	Source	353	341
-1	s-rmald3e	u/ml	u/ml	FALSE	Source	268	263
-1	rcora14(f439,rekombinantti,hasselpähkinä),igevasta-aineet	u/ml	u/ml	FALSE	Source	49	49
3020460	c-reaktiivinenproteiini-pika(4594crp-pika)	mg/l	mg/l	FALSE	Source	136	110
3020564	kreatiniini(4600p-krea)	umol/l	umol/l	FALSE	Source	2046	1166
40764999	glomerulussuodosnopeus,estimoitu(6354pt-gfre)	ml/min/173m2	ml/min/173m2	FALSE	Source	2051	1170
-1	b-monosyytit	%	%	FALSE	Source	58	51
3006504	b-eosinofiilit	%	%	FALSE	Source	79	69
3022096	b-basofiilit	%	%	FALSE	Source	121	71
3020460	pika-crp-o	mg/l	mg/l	FALSE	Source	1103	473
3003171	s-aldos-p	pmol/l	pmol/l	FALSE	Source	824	707
37021550	fp-renin-p	mu/l	mu/l	FALSE	Source	834	638
3000963	oma-b-hb			TRUE	Extracted	267	178
3000850	u-epilevy			TRUE	Extracted	1298	888
3030306	u-epipien			TRUE	Extracted	1465	1031
-1	hemoglobiininpikamittaus	g/l	g/l	FALSE	Source	86	67
-1	glukoosinpikamittaus			FALSE	Source	446	124
-1	hemoglobiini-a1c,entsymaattisellamenetelmällä	mmol/mol	mmol/mol	FALSE	Source	33	26
-1	b-hb-a1c	%/mmol	%/mmol	FALSE	Source	29	21
3026051	pf-l/liusk	%	%	FALSE	Source	317	241
3034459	pf-l/yksit	%	%	FALSE	Source	317	241
3023150	s-mpoab			TRUE	Extracted	126	65
-1	u-hyaliinilieriöt	e6/l	e6/l	FALSE	Source	432	264
3020460	p-c-reaktiivinenproteiinipikahoitoyksiköt			TRUE	Extracted	389	335
46236952	glomerulussuodosnopeus,estimoitu,kreatiniini-kystatiinic-kaava	ml/min/173m2	ml/min/173m2	FALSE	Source	920	269
46236952	pt-glomerulussuodosnopeus,estimoitu,kystatiinic-kaava	ml/min/173m2	ml/min/173m2	FALSE	Source	1128	352
-1	globuliini	mg/l	mg/l	FALSE	Source	482	153
3028286	albumiini	mg/l	mg/l	FALSE	Source	536	201
-1	m-komp-1	mg/l	mg/l	FALSE	Source	199	53
-1	-globuliinit,virtsa,elektroforeesifraktio(mg/l)	mg/l	mg/l	FALSE	Source	53	34
-1	-albumiini,virtsa,elektroforeesifraktio(mg/l)	mg/l	mg/l	FALSE	Source	53	34
-1	m-komponentti-1,virtsa,elektroforeesifraktio(mg/l)	mg/l	mg/l	FALSE	Source	17	13
-1	glukr0-n	mmol/l	mmol/l	FALSE	Source	618	413
3015024	glukr1h	mmol/l	mmol/l	FALSE	Source	381	218
3017937	du-mg			TRUE	Extracted	45	45
3026470	b-koboltti	ug/l	ug/l	FALSE	Source	161	118
-1	s-ena			FALSE	Source	520	493
-1	s-he4proteiini	pmol/l	pmol/l	FALSE	Source	308	270
3027401	s-testov	%	%	FALSE	Source	149	118
4027681	li-igg-ind	ratio	ratio	FALSE	Source	77	77
3010380	li-borrabg	au/ml	au/ml	FALSE	Source	44	37
3042847	li-gran	%	%	FALSE	Source	105	75
3020951	li-ly	%	%	FALSE	Source	341	209
3027475	li-erytrosyytit	e6/l	e6/l	FALSE	Source	163	155
-1	li-leukosyytit	e6/l	e6/l	FALSE	Source	123	118
-1	neutrofiilit+eosinofiilit,selkäydinneste	%	%	FALSE	Source	34	31
-1	mononukleaarisetsolut,selkäydinneste	%	%	FALSE	Source	34	31
-1	s-borrelia,iggvasta-aineet	au/ml	au/ml	FALSE	Source	105	93
-1	li-borrelia,iggvasta-aineet	au/ml	au/ml	FALSE	Source	6	6
3028009	s-chtrabg	u/ml	u/ml	FALSE	Source	713	684
3051714	p-fiddpik	mg/l	mg/l	FALSE	Source	310	275
3003181	u-na			TRUE	Extracted	617	546
3045209	p-lh/fsh			TRUE	Extracted	278	260
3020460	p-crphoi			FALSE	Source	175	142
3016135	s-igd	mg/l	mg/l	FALSE	Source	173	100
-1	kollageeni/adp	s	s	FALSE	Source	30	25
-1	kollageenii/adrenaliini	s	s	FALSE	Source	23	19
-1	kappa/lambda-suhde,kevytketjut,vapaat	ratio	ratio	FALSE	Source	124	59
-1	dialyysiaedeltäväp-urea	mmol/l	mmol/l	FALSE	Source	745	42
-1	dialysointiteho			FALSE	Source	829	75
-1	dialyysinjälkeinenp-urea	mmol/l	mmol/l	FALSE	Source	708	42
-1	-immunoglobuliini,alaluokkag1	g/l	g/l	FALSE	Source	74	46
-1	-immunoglobuliini,alaluokkag2	g/l	g/l	FALSE	Source	74	46
-1	s-immunoglobuliini,alaluokkag3	g/l	g/l	FALSE	Source	74	46
-1	s-immunoglobuliinig4	g/l	g/l	FALSE	Source	74	46
-1	s-immunoglobuliini-g,summa	g/l	g/l	FALSE	Source	74	46
3013826	s-gluk	mmol/l	mmol/l	FALSE	Source	305	256
40763571	fs-tffesat	%	%	FALSE	Source	26	25
3006315	b-basabs	e9/l	e9/l	FALSE	Source	108	88
3017732	b-neutab	e9/l	e9/l	FALSE	Source	108	88
37021073	s-hcvnhty			TRUE	Extracted	9	9
-1	21758			FALSE	Source	26	25
3009508	kreatiniini(u-maniposat.)	mmol/l	mmol/l	FALSE	Source	394	150
-1	s-laktaattidehydrogenaasi	u/l	u/l	FALSE	Source	6	6
3006504	b-eosabs	%	%	FALSE	Source	84	77
3009201	p-tyreotropiini(ko)	mu/l	mu/l	FALSE	Source	218	167
3008486	p-tyroksiini,vapaa(ko)	pmol/l	pmol/l	FALSE	Source	214	153
-1	p-glukr0h	mmol/l	mmol/l	FALSE	Source	535	344
3015024	p-glukr1h	mmol/l	mmol/l	FALSE	Source	466	281
-1	glukoosikoe,0näyte,osatutk.glukras	mmol/l	mmol/l	FALSE	Source	67	57
-1	glukoosikoe,2hnäyte,osatutk.glukras	mmol/l	mmol/l	FALSE	Source	67	57
-1	glukoosi,plasmasta,osatutkimus	mmol/l	mmol/l	FALSE	Source	124	47
-1	b-hemoglobiini-a1c,(mmol/mol)pika,hoitoyksiköt	mmol/mol	mmol/mol	FALSE	Source	272	145
-1	b-hb-hoi			TRUE	Extracted	220	94
3016701	fp-gluk-2	mmol/l	mmol/l	FALSE	Source	168	135
3018251	fp-gluk-0	mmol/l	mmol/l	FALSE	Source	88	73
3015024	fp-gluk-1	mmol/l	mmol/l	FALSE	Source	108	83
3016701	fp-gluk-2h	mmol/l	mmol/l	FALSE	Source	109	96
3018251	fp-gluk-0h	mmol/l	mmol/l	FALSE	Source	156	132
-1	työkykyriski			FALSE	Source	66	65
3025547	s-tyglab	u/ml	u/ml	FALSE	Source	826	449
-1	b-mxa			TRUE	Extracted	8	6
-1	seeruminph	1	1	FALSE	Source	358	274
-1	pf-happamuusaste			TRUE	Extracted	162	134
3023383	pf-laktaatti,päivystystutkimus	mmol/l	mmol/l	FALSE	Source	117	93
-1	pf-leukosyytit,liuskatumaiset	%	%	FALSE	Source	103	83
-1	pf-leukosyytit,yksitumaiset	%	%	FALSE	Source	103	83
-1	u-suhtih-o			TRUE	Extracted	133	89
-1	p-tromboplastiiniaika-pika,inrpika-tulos			TRUE	Extracted	331	312
-1	p-beeta-2-glykoproteiini,iggvasta-aine	u/ml	u/ml	FALSE	Source	126	119
-1	p-trombiiniaika(huslab)	s	s	FALSE	Source	41	41
-1	p-tromboplastiiniaika,thrombotest(huslab)	%	%	FALSE	Source	40	40
-1	p-antitrombiiniiii(huslab)	%	%	FALSE	Source	34	34
3018081	u-b2miglo	mg/l	mg/l	FALSE	Source	144	95
3015322	s-a1glob	g/l	g/l	FALSE	Source	877	411
3005229	s-a2glob	g/l	g/l	FALSE	Source	877	411
3043723	s-b1glob	g/l	g/l	FALSE	Source	877	411
3043747	s-b2glob	g/l	g/l	FALSE	Source	877	411
-1	s-gglobul	g/l	g/l	FALSE	Source	877	411
-1	s-luustoisoentsyymi	u/l	u/l	FALSE	Source	72	65
3035995	s-alkalinenfosfataasi	u/l	u/l	FALSE	Source	368	316
-1	s-kappa-lambda-suhde,kevytketjut,vapaa	ratio	ratio	FALSE	Source	420	199
-1	oma-u-tutk,u-alb			FALSE	Source	120	112
-1	oma-u-tutk,u-eryt			FALSE	Source	121	113
-1	oma-u-tutk,u-gluk			FALSE	Source	121	113
-1	oma-u-tutk,u-leuk			FALSE	Source	121	113
-1	oma-u-tutk,u-nitr			FALSE	Source	121	113
-1	oma-u-tutk,u-ph			FALSE	Source	164	151
3004789	fs-transf			TRUE	Extracted	255	219
3019900	fs-kol			FALSE	Source	1018	722
3023602	fs-kol-hdl			FALSE	Source	882	606
3048773	fs-trigly			FALSE	Source	949	664
