OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	TEST_OUTCOME	n_TEST_OUTCOME	n_subjects
3014765	f-yersvi			FALSE	N	453	431
3014765	f-yersvi			FALSE	A	109	108
-1	farmakogeneettinenlaajatesti			FALSE	N	8	8
-1	farmakogeneettinenlaajatestipaneeli			FALSE	N	36	36
-1	farmakogeneettinenlaajatestipaneeli,dna-tutkimusverestä			FALSE	N	38	38
-1	farmakogeneettinenpaketti			FALSE	N	6	6
-1	farmakogeneettinenpaneeli			FALSE	N	10	10
-1	farmakogeneettinenpaneelitutkimus			FALSE	N	69	69
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	A	116	105
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	N	626	595
3028717	fb-b1-vit	ug/l	ug/l	FALSE	A	51	46
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	H	21	21
3028717	fb-b1-vit	ug/l	ug/l	FALSE	N	137	123
-1	fb-b1-vit			TRUE	N	22	16
3028717	fb-b1-vit	ug/l	ug/l	FALSE	H	9	9
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	L	8	8
-1	fb-b1-vit			TRUE	H	6	6
-1	fb-b1-vitamiini	nmol/l	nmol/l	FALSE	N	15	15
-1	fb-b6-vit	nmol/l	nmol/l	FALSE	H	76	65
-1	fb-b6-vit			TRUE	A	55	47
-1	fb-b6-vit	nmol/l	nmol/l	FALSE	A	251	197
-1	fb-b6-vit			TRUE	N	8	8
-1	fb-b6-vit	nmol/l	nmol/l	FALSE	N	9	9
-1	fb-b6-vit			FALSE	A	35	29
-1	fb-b6-vit-vitamiini	nmol/l	nmol/l	FALSE	H	10	9
-1	fb-b6-vitamiini	nmol/l	nmol/l	FALSE	N	58	54
-1	fb-b6-vitamiini	nmol/l	nmol/l	FALSE	A	21	17
3006270	fb-folaat			TRUE	N	250	242
3006270	fb-folaat	nmol/l	nmol/l	FALSE	N	156	151
3006270	fb-folaat			FALSE	A	6	6
3006270	fb-folaat	nmol/l	nmol/l	FALSE	L	13	13
3006270	fb-folaat	nmol/l	nmol/l	FALSE	A	10	9
3006270	fb-folaatti	nmol/l	nmol/l	FALSE	N	40	39
3006270	fb-folaatti(k-pks:n)(ko)	nmol/l	nmol/l	FALSE	N	9	9
3006270	fb-folat	nmol/l	nmol/l	FALSE	N	247	218
3006270	fb-folat			FALSE	N	11	11
46235168	fb-gluc	mmol/l	mmol/l	FALSE	A	171	26
46235168	fb-gluk			FALSE	N	8	7
46235168	fb-gluk	mmol/l	mmol/l	FALSE	A	193	60
46235168	fb-gluk	mmol/l	mmol/l	FALSE	N	45	37
46235168	fb-gluk			TRUE	N	32	31
46235168	fb-gluk	mmol/l	mmol/l	FALSE	H	22	20
46235168	fb-gluk			TRUE	A	36	33
-1	fb-glukoosi120	mmol/l	mmol/l	FALSE	N	10	10
3010813	fb-leuk			TRUE	L	1125	584
3010813	fb-leuk			TRUE	N	2079	1065
3010813	fb-leuk			TRUE	H	19476	6881
3010813	fb-leuk	e9/l	e9/l	FALSE	H	67317	15214
3010813	fb-leuk	e9/l	e9/l	FALSE	A	16797	4171
3010813	fb-leuk	e9/l	e9/l	FALSE	N	16637	4118
3010813	fb-leuk	e9/l	e9/l	FALSE	L	4681	1633
3010813	fb-leuk			TRUE	A	866	418
3010813	fb-leuk			FALSE	H	95	59
3010813	fb-leuk			FALSE	A	17	17
3010813	fb-leuk			TRUE	AA	46	33
3010813	fb-leuk	e9/l	e9/l	FALSE	HH	47	15
3010813	fb-leuk			FALSE	N	205	87
3010813	fb-leuk			FALSE	L	7	7
3010813	fb-leukosyytit	e9/l	e9/l	FALSE	H	9394	4296
3010813	fb-leukosyytit	e9/l	e9/l	FALSE	A	4367	2119
3010813	fb-leukosyytit	e9/l	e9/l	FALSE	N	34212	16856
3010813	fb-leukosyytit	e9/l	e9/l	FALSE	L	541	305
3010813	fb-leukosyytit			TRUE	N	14	14
3010813	fb-leukosyytit			FALSE	N	47	47
3010813	fb-leukosyytit			FALSE	A	9	8
3010813	fb-leukosyytit/ima	e9/l	e9/l	FALSE	A	20	20
3010813	fb-leukosyytit/ima	e9/l	e9/l	FALSE	N	84	74
3010813	fb-leukosyytitpvk:nosatutkimus	e9/l	e9/l	FALSE	N	296	214
3010813	fb-leukosyytitpvk:nosatutkimus	e9/l	e9/l	FALSE	A	40	38
3023183	fb-nh4-ion	umol/l	umol/l	FALSE	A	86	38
-1	fb-nh4-ion			TRUE	A	12	7
3023183	fb-nh4-ion	umol/l	umol/l	FALSE	N	14	12
3023183	fb-nh4-ion	umol/l	umol/l	FALSE	L	11	10
-1	fb-nh4-ion			TRUE	N	12	10
-1	fc-glu-o	mmol/lliuska	mmol/lliuska	FALSE	N	32	29
-1	fc-glu-o	mmol/lliuska	mmol/lliuska	FALSE	H	9	9
-1	fe-b1-vitentsyymiaktiivisuus			TRUE	N	10	10
-1	fe-b2-vit	ug/l	ug/l	FALSE	N	99	87
-1	fe-b2-vitentsyymiaktiivisuus			TRUE	N	8	8
-1	fe-b6-vitentsyymiaktiivisuus			TRUE	N	12	11
3019309	fe-folaat			TRUE	A	3942	3291
3019309	fe-folaat	nmol/l	nmol/l	FALSE	A	7615	6320
3019309	fe-folaat			FALSE	A	1648	1384
3019309	fe-folaat			TRUE	N	332	320
3019309	fe-folaat			TRUE	H	856	775
3019309	fe-folaat			FALSE	N	569	525
3019309	fe-folaat	nmol/l	nmol/l	FALSE	N	4021	3372
3019309	fe-folaat	nmol/l	nmol/l	FALSE	H	1737	1570
3019309	fe-folaat			FALSE	H	121	109
3019309	fe-folaat			TRUE	HH	70	66
3019309	fe-folaat			TRUE	L	141	133
3019309	fe-folaat	nmol/l	nmol/l	FALSE	L	211	203
3019309	fe-folaat			FALSE	L	43	42
3019309	fe-folaat	nmol/l	nmol/l	FALSE	AA	48	46
3019309	fe-folaat	nmol/l	nmol/l	FALSE	HH	96	81
3019309	fe-folaat			FALSE	HH	26	24
-1	fe-folaat,fe-folaat	nmol/l	nmol/l	FALSE	N	27	23
3019309	fe-folaatt	nmol/l	nmol/l	FALSE	A	34	30
3019309	fe-folaatti	nmol/l	nmol/l	FALSE	N	14	13
3019309	fe-folat	nmol/l	nmol/l	FALSE	N	58	49
3019309	fe-folat	nmol/l	nmol/l	FALSE	A	13	12
3001122	ferritiini	ug/l	ug/l	FALSE	N	349	301
3001122	ferritiini	ug/l	ug/l	FALSE	A	85	72
3001122	ferritiini			FALSE	N	23	17
3001122	ferritiini(ferrit)	ug/l	ug/l	FALSE	N	78	67
3001122	ferritiini(ferrit)	ug/l	ug/l	FALSE	A	16	13
-1	ferritiini,seerumista	ug/l	ug/l	FALSE	N	22	18
-1	fev1	l	l	FALSE	N	23	17
-1	fev1			FALSE	N	22	21
-1	fh-audio			FALSE	N	94	78
-1	fh-synsc			FALSE	N	41	33
-1	fibriinid-dimeerit,plasmasta,pikatutkimus	mg/l	mg/l	FALSE	N	7	7
-1	fibriinind-dimeerit	mg/l	mg/l	FALSE	N	16	15
-1	fibriinind-dimeerit			FALSE	N	12	12
-1	fibriinind-dimeerit	mg/l	mg/l	FALSE	A	8	6
3051714	fibriinind-dimeerit,pikatesti(3939b-fidd-o)	mg/l	mg/l	FALSE	N	15	15
3051714	fibriinind-dimeerit,pikatesti(b-fidd-o)	mg/l	mg/l	FALSE	N	62	57
3051714	fibriinind-dimeerit,pikatesti(b-fidd-o)			FALSE	N	8	8
3051714	fibriinind-dimeerit,pikatesti(b-fidd-o)	mg/l	mg/l	FALSE	A	11	9
3051714	fibriinind-dimeerit,pikatesti(fidd-o)	mg/l	mg/l	FALSE	N	31	31
3051714	fibriinind-dimeerit,pikatesti(fidd-o)	mg/l	mg/l	FALSE	A	11	10
-1	fibriinind-dimeerit,pikatesti,veri	mg/l	mg/l	FALSE	A	70	65
-1	fibriinind-dimeerit,pikatesti,veri			FALSE	A	6	6
3051714	fibriinind-dimeerit,pikatesti,veri(23283b-fidd-pt)	mg/l	mg/l	FALSE	N	46	42
3051714	fibriinind-dimeerit,pikatesti,veri(23283b-fidd-pt)	mg/l	mg/l	FALSE	A	13	11
3051714	fibriinind-dimeerit,pikatesti,veri(3939b-fidd-pt)	mg/l	mg/l	FALSE	N	6	6
-1	fibriinind-dimeerit,pikatutkimus	mg/l	mg/l	FALSE	H	10	8
-1	fibriinind-dimeerit,plasmasta	mg/l	mg/l	FALSE	H	56	45
3051714	fibriinind-dimeerit,plasmasta(4113p-fidd)	mg/l	mg/l	FALSE	N	6	6
3051714	fibriinind-dimeerit,plasmasta(4113p-fidd)			FALSE	N	15	13
3051714	fibriinind-dimeerit,plasmasta(fidd)	mg/l	mg/l	FALSE	N	7	7
3051714	fibriinind-dimeerit,plasmasta(fidd)			FALSE	N	10	10
3051714	fibriinind-dimeerit,plasmasta(p-fidd)			FALSE	N	19	19
3051714	fibriinind-dimeerit,plasmasta(p-fidd)	mg/l	mg/l	FALSE	N	16	16
-1	fibriinind-dimeerit,plasmasta,pikatutkimus	mg/l	mg/l	FALSE	A	18	18
-1	fibriinind-dimeerit,vieritestikokoverestä			FALSE	N	9	9
-1	fibriinind-dimeerit,vieritutkimus	mg/l	mg/l	FALSE	N	8	8
-1	fibriinind-dimeerit,vieritutkimus	mg/l	mg/l	FALSE	H	8	8
-1	fibrillariini-vasta-aineet			FALSE	N	7	7
-1	fibrinogeeni,hus	g/l	g/l	FALSE	A	6	6
-1	fibrosis-4-indeksi			TRUE	N	167	127
-1	fibrosis-4indeksi			TRUE	N	158	155
-1	fibrosis-4indeksi			FALSE	A	48	37
-1	fibrosis-4indeksi			FALSE	N	53	53
-1	fibtem/a10	mm	mm	FALSE	A	24	23
-1	fibtem/a10	mm	mm	FALSE	N	8	6
-1	fibtem/a15	mm	mm	FALSE	A	26	23
-1	fibtem/a15	mm	mm	FALSE	N	8	6
-1	fibtem/a5	mm	mm	FALSE	A	20	19
-1	fibtem/a5	mm	mm	FALSE	N	8	6
-1	fibtem/mcf	mm	mm	FALSE	A	29	26
-1	fl-bakteeri,värjäys			FALSE	A	43	38
-1	fl-bakteeri,värjäys(jorvinpyyntö)			FALSE	A	111	104
3000855	fl-baktvr			FALSE	A	2464	1916
3000855	fl-baktvr			FALSE	N	2040	1560
-1	fl-candidanatiivi(kval)			FALSE	N	208	187
-1	fl-candidanatiivi(kval)			FALSE	A	48	44
-1	fl-candvi			FALSE	A	231	194
-1	fl-clue			FALSE	A	26	22
-1	fl-clue-o			FALSE	N	202	183
-1	fl-clue-o			FALSE	A	114	97
-1	fl-flag			FALSE	A	24	19
-1	fl-flagnat			FALSE	A	20	13
-1	fl-fluortutkimus			FALSE	N	21	20
3025378	fl-gyn-hoi			FALSE	N	54	53
-1	fl-hiiva,viljely			FALSE	A	61	57
-1	fl-hiivana			FALSE	A	21	19
-1	fl-hiivavi			FALSE	A	942	816
-1	fl-hiivavi			FALSE	N	1403	1176
-1	fl-hiivaviljely			FALSE	N	7	7
-1	fl-hiivaviljely			FALSE	A	7	7
-1	fl-hiivaviljely,emätineritteestä			FALSE	N	9	7
-1	fl-koh			FALSE	A	10	9
-1	fl-leuk			FALSE	A	121	86
3025378	fl-notto			FALSE	N	10	10
-1	fl-str-bvi			FALSE	N	128	115
3042206	fl-strbnho			FALSE	N	5578	4748
3042206	fl-strbnho			FALSE	A	606	547
3020321	fl-strbvi			FALSE	A	541	481
3020321	fl-strbvi			FALSE	N	183	166
-1	fl-streptococcusagalactiae(b),viljely			FALSE	N	35	35
-1	fl-streptococcusagalactiae(b),viljely			FALSE	A	7	7
-1	fl-streptococcusagalactiaeb,viljely,emätinerit			FALSE	A	50	50
-1	fl-streptococcusagalactie(b),nukleiinihaponosoitus			FALSE	A	9	8
-1	fl-streptococcusagalactie(b)nukleiinihappo			FALSE	A	16	14
-1	fl-tric-na			FALSE	A	22	10
-1	fl-trihina			FALSE	N	998	692
-1	fl-trihina			FALSE	A	37	34
-1	fl-trihivi			FALSE	N	293	170
-1	fluorinhiivaviljely			FALSE	A	14	12
-1	folaatti	nmol/l	nmol/l	FALSE	N	44	44
-1	folaatti	nmol/l	nmol/l	FALSE	A	7	7
-1	folaatti			FALSE	N	20	19
3019309	folaatti(fe-folaat)	nmol/l	nmol/l	FALSE	A	28	27
3019309	folaatti(fe-folaat)	nmol/l	nmol/l	FALSE	N	292	266
3019309	folaatti(fe-folaat)			FALSE	A	11	10
-1	folaatti,seerumi			FALSE	N	16	15
3023323	follikkeliastimuloivahormoni	u/l	u/l	FALSE	N	41	38
-1	fosfaatti,epäorgaaninen	mmol/l	mmol/l	FALSE	N	212	176
-1	fosfaatti,epäorgaaninen	mmol/l	mmol/l	FALSE	H	48	24
-1	fosfaatti,epäorgaaninen	mmol/l	mmol/l	FALSE	L	12	11
-1	fosfatidyylietanoli	umol/l	umol/l	FALSE	N	532	430
-1	fosfatidyylietanoli	umol/l	umol/l	FALSE	H	196	156
-1	fosfatidyylietanoli	umol/l	umol/l	FALSE	A	550	353
-1	fosfatidyylietanoli			FALSE	N	472	424
-1	fosfatidyylietanoli			TRUE	A	79	46
-1	fosfatidyylietanoli			FALSE	A	12	12
-1	fosfatidyylietanoli(12510b-peth)	umol/l	umol/l	FALSE	N	15	13
-1	fosfatidyylietanoli(12510b-peth)			FALSE	N	26	12
-1	fosfatidyylietanoli(12510b-peth)	umol/l	umol/l	FALSE	A	9	8
-1	fosfatidyylietanoli,verestä	umol/l	umol/l	FALSE	N	1595	1444
-1	fosfatidyylietanoli,verestä	umol/l	umol/l	FALSE	A	443	279
-1	fosfatidyylietanoli,verestä	umol/l	umol/l	FALSE	H	873	597
-1	fosfatidyylietanoli,verestä			FALSE	N	1078	1029
-1	fosfatidyylietanoli,verestä			FALSE	A	16	16
-1	fosfatidyylietanoli,verestä			TRUE	A	12	10
-1	fosfatidyylietanoli,verestä			TRUE	N	8	8
-1	fosfatidyylietanoli,verestätth			FALSE	N	66	62
-1	fosfatidyylietanoli,verestätth	umol/l	umol/l	FALSE	N	28	26
-1	fosfatidyylietanoli,verestätth	umol/l	umol/l	FALSE	A	7	7
-1	fosfatidyylietanoli,veri	umol/l	umol/l	FALSE	A	142	93
-1	fosfatidyylietanoli,veri	umol/l	umol/l	FALSE	H	12	11
-1	fosfatidyylietanoli,veri			FALSE	A	20	18
-1	fosfori,kokoveren	mmol/l	mmol/l	FALSE	N	308	248
-1	fp-1-mehis			FALSE	N	17	15
-1	fp-a-vit	umol/l	umol/l	FALSE	A	90	57
-1	fp-a-vit			FALSE	A	8	7
-1	fp-a-vit	umol/l	umol/l	FALSE	N	14	12
-1	fp-aa/epasuhdeluku			TRUE	N	9	8
-1	fp-aab	umol/l	umol/l	FALSE	N	17	15
3035995	fp-afos	u/l	u/l	FALSE	A	71	39
-1	fp-ala	umol/l	umol/l	FALSE	N	15	13
3006923	fp-alat	u/l	u/l	FALSE	A	363	185
3001788	fp-aldos	pmol/l	pmol/l	FALSE	A	53	47
-1	fp-aldos			TRUE	N	14	13
3001788	fp-aldos	pmol/l	pmol/l	FALSE	N	56	43
3001788	fp-aldos	pmol/l	pmol/l	FALSE	H	24	20
-1	fp-alfalinoleenihappo	%	%	FALSE	N	10	9
-1	fp-alle			FALSE	N	16	14
-1	fp-aminohh			FALSE	N	82	21
-1	fp-ammonium-ioni	umol/l	umol/l	FALSE	A	23	13
3016771	fp-amyl	u/l	u/l	FALSE	A	9	7
3016771	fp-amylaasi	u/l	u/l	FALSE	N	17	17
-1	fp-arakidonihappo	%	%	FALSE	N	10	9
-1	fp-arg	umol/l	umol/l	FALSE	N	17	15
-1	fp-asa			FALSE	N	17	15
-1	fp-asn	umol/l	umol/l	FALSE	N	17	15
-1	fp-asp			FALSE	N	12	12
-1	fp-aspartaattiaminotransferaasi	u/l	u/l	FALSE	N	8	8
3042585	fp-b6-vit	nmol/l	nmol/l	FALSE	A	129	102
3042585	fp-b6-vit			TRUE	N	277	229
3042585	fp-b6-vit			TRUE	A	71	64
3042585	fp-b6-vit			TRUE	L	19	13
3042585	fp-b6-vit			TRUE	H	58	50
3042585	fp-b6-vit	nmol/l	nmol/l	FALSE	H	82	73
3042585	fp-b6-vit	nmol/l	nmol/l	FALSE	N	103	92
3042585	fp-b6-vit			FALSE	A	18	18
-1	fp-bala			FALSE	N	16	14
40757494	fp-bil	umol/l	umol/l	FALSE	A	25	18
3032836	fp-c-pept	nmol/l	nmol/l	FALSE	N	320	254
3032836	fp-c-pept	nmol/l	nmol/l	FALSE	L	11	11
3032836	fp-c-pept	nmol/l	nmol/l	FALSE	A	738	568
3032836	fp-c-pept			TRUE	A	206	197
3032836	fp-c-pept			FALSE	A	82	72
3032836	fp-c-pept	nmol/l	nmol/l	FALSE	H	13	13
3015377	fp-ca	mmol/l	mmol/l	FALSE	H	637	496
3015377	fp-ca	mmol/l	mmol/l	FALSE	N	4155	3724
3015377	fp-ca	mmol/l	mmol/l	FALSE	A	7191	3678
3015377	fp-ca			TRUE	A	1498	986
3015377	fp-ca			FALSE	A	25	20
3015377	fp-ca			FALSE	N	22	22
3015377	fp-ca	mmol/l	mmol/l	FALSE	L	251	206
3015377	fp-ca			TRUE	N	154	146
-1	fp-ca-albk	mmol/l	mmol/l	FALSE	A	7	7
3021347	fp-ca-ion	mmol/l	mmol/l	FALSE	A	257	143
3021347	fp-ca-ion.	mmol/l	mmol/l	FALSE	L	11840	2488
3021347	fp-ca-ion.	mmol/l	mmol/l	FALSE	LL	635	199
3021347	fp-ca-ion.	mmol/l	mmol/l	FALSE	H	557	169
3021347	fp-ca-ion.			TRUE	L	23	21
3021347	fp-ca-iona	mmol/l	mmol/l	FALSE	N	16	12
3014702	fp-cga	nmol/l	nmol/l	FALSE	A	4120	1354
3014702	fp-cga	nmol/l	nmol/l	FALSE	N	2340	1069
3014702	fp-cga			TRUE	A	57	52
3014702	fp-cga	nmol/l	nmol/l	FALSE	H	1113	528
3014702	fp-cga			FALSE	A	79	51
3014702	fp-cga			FALSE	N	49	35
3014702	fp-cga			TRUE	H	18	12
3007220	fp-ck	u/l	u/l	FALSE	A	8	7
3020460	fp-crp	mg/l	mg/l	FALSE	A	431	149
3041449	fp-ctx			TRUE	N	60	56
3041449	fp-ctx	ug/l	ug/l	FALSE	N	259	207
3041449	fp-ctx			TRUE	A	50	42
-1	fp-ctx	ng/l	ng/l	FALSE	N	8	8
3041449	fp-ctx	ug/l	ug/l	FALSE	H	11	9
3041449	fp-ctx	ug/l	ug/l	FALSE	A	88	81
3041449	fp-ctx			FALSE	A	17	17
3041449	fp-ctx			TRUE	H	10	10
3041449	fp-ctx			TRUE	L	10	9
-1	fp-cys	umol/l	umol/l	FALSE	N	17	15
-1	fp-dihomo-gamma-linoleenihappo	%	%	FALSE	N	10	9
-1	fp-dokosaheksaeenihappo	%	%	FALSE	N	10	9
-1	fp-dokosapentaeenihappo	%	%	FALSE	N	10	9
-1	fp-e-vit			FALSE	A	11	8
-1	fp-e-vit	umol/l	umol/l	FALSE	A	15	10
-1	fp-eiikoseenihappo	%	%	FALSE	N	10	9
-1	fp-eikosadieenihappo	%	%	FALSE	N	10	9
-1	fp-eikosapentaeenihappo	%	%	FALSE	N	10	9
3022948	fp-fe			TRUE	N	3007	2299
3022948	fp-fe	umol/l	umol/l	FALSE	N	37544	18683
3022948	fp-fe	umol/l	umol/l	FALSE	A	26930	14323
3022948	fp-fe	umol/l	umol/l	FALSE	L	18296	10237
3022948	fp-fe			TRUE	A	2572	2009
3022948	fp-fe			TRUE	L	1356	1091
3022948	fp-fe	umol/l	umol/l	FALSE	H	882	692
3022948	fp-fe			TRUE	H	92	80
3022948	fp-fe			FALSE	L	36	35
3022948	fp-fe			FALSE	N	36	35
3022948	fp-fe			FALSE	A	33	30
3021960	fp-folaat	nmol/l	nmol/l	FALSE	A	270	224
3021960	fp-folaat	nmol/l	nmol/l	FALSE	N	39	39
-1	fp-fosfaatti	mmol/l	mmol/l	FALSE	A	300	112
-1	fp-fosfaatti,epäorgaaninen	mmol/l	mmol/l	FALSE	A	693	154
-1	fp-fosfaatti,epäorgaaninen	mmol/l	mmol/l	FALSE	N	11	8
-1	fp-fras			FALSE	N	11	11
-1	fp-gamma-linoleenihappo	%	%	FALSE	N	9	8
-1	fp-gastpan			FALSE	N	60	60
-1	fp-gastr17	pmol/l	pmol/l	FALSE	N	7	7
-1	fp-gastr17			FALSE	L	6	6
-1	fp-gln	umol/l	umol/l	FALSE	N	12	12
-1	fp-glu	umol/l	umol/l	FALSE	N	16	14
3018251	fp-gluk			TRUE	A	143852	44335
3018251	fp-gluk	mmol/l	mmol/l	FALSE	N	257753	137343
3018251	fp-gluk			TRUE	N	30174	18764
3018251	fp-gluk	mmol/l	mmol/l	FALSE	A	379239	112786
3018251	fp-gluk	mmol/l	mmol/l	FALSE	H	244077	84403
3018251	fp-gluk			TRUE	H	57093	28196
3018251	fp-gluk			FALSE	H	1167	1032
3018251	fp-gluk			FALSE	L	367	294
3018251	fp-gluk			FALSE	A	1315	1105
3018251	fp-gluk	mmol/l	mmol/l	FALSE	HH	273	240
3018251	fp-gluk	mmol/l	mmol/l	FALSE	L	1236	1092
3018251	fp-gluk			FALSE	N	1257	1181
3018251	fp-gluk			TRUE	L	113	110
-1	fp-gluk	mmol/	mmol/	FALSE	N	8	8
3018251	fp-gluk	nmol/l	mmol/l	FALSE	A	280	165
3018251	fp-gluk	nmol/l	mmol/l	FALSE	N	6	6
3018251	fp-gluk			TRUE	HH	83	78
3018251	fp-gluk	mmol/l	mmol/l	FALSE	AA	6	6
3018251	fp-gluk(0)	mmol/l	mmol/l	FALSE	H	6	6
3018251	fp-gluk,fc	mmol/l	mmol/l	FALSE	N	46	36
3018251	fp-gluk,fc	mmol/l	mmol/l	FALSE	H	50	34
-1	fp-gluk,tk			FALSE	N	657	634
-1	fp-gluk,tk			FALSE	H	540	443
3018251	fp-gluk-0	mmol/l	mmol/l	FALSE	N	12	12
3018251	fp-gluk-0	mmol/l	mmol/l	FALSE	A	22	22
3018251	fp-gluk-0	mmol/l	mmol/l	FALSE	H	10	10
3018251	fp-gluk-0h	mmol/l	mmol/l	FALSE	A	88	76
3015024	fp-gluk-1	mmol/l	mmol/l	FALSE	A	6	6
3016701	fp-gluk-2	mmol/l	mmol/l	FALSE	H	30	29
3016701	fp-gluk-2	mmol/l	mmol/l	FALSE	N	74	60
3016701	fp-gluk-2	mmol/l	mmol/l	FALSE	A	8	7
-1	fp-gluk-2h	mmol/mol	mmol/mol	FALSE	A	18	14
3016701	fp-gluk-2h	mmol/l	mmol/l	FALSE	A	37	34
3018251	fp-gluk-o	mmol/l	mmol/l	FALSE	H	36	35
3018251	fp-gluk-o	mmol/l	mmol/l	FALSE	N	68	53
3018251	fp-gluk-p	mmol/l	mmol/l	FALSE	N	203	158
3018251	fp-gluk-p	mmol/l	mmol/l	FALSE	H	188	142
-1	fp-gluk-p3			FALSE	H	10	9
-1	fp-gluk-p3			FALSE	N	19	14
3018251	fp-gluk-sn	mmol/l	mmol/l	FALSE	N	1397	180
3018251	fp-gluk-sn			FALSE	N	27	21
3018251	fp-gluk/0	mmol/l	mmol/l	FALSE	N	131	118
3018251	fp-gluk/0			FALSE	N	43	36
3018251	fp-gluk/0	mmol/l	mmol/l	FALSE	A	15	15
3018251	fp-gluk0			TRUE	A	112	109
3018251	fp-gluk0	mmol/l	mmol/l	FALSE	A	169	161
3018251	fp-gluk0	mmol/l	mmol/l	FALSE	N	13	13
-1	fp-gluk0,osatutk.			TRUE	N	57	50
3018251	fp-glukoosi	mmol/l	mmol/l	FALSE	A	9137	6482
3018251	fp-glukoosi	mmol/l	mmol/l	FALSE	N	1785	1536
3018251	fp-glukoosi			TRUE	A	1342	840
3018251	fp-glukoosi	mmol/l	mmol/l	FALSE	H	135	122
3018251	fp-glukoosi			FALSE	N	15	15
3018251	fp-glukoosi	nmol/l	mmol/l	FALSE	N	7	7
3018251	fp-glukoosi(gluk.ras0)	mmol/l	mmol/l	FALSE	N	89	88
3018251	fp-glukoosi(gluk.ras0)	mmol/l	mmol/l	FALSE	A	137	131
3016701	fp-glukoosi(gluk.ras2h)	mmol/l	mmol/l	FALSE	N	152	148
3016701	fp-glukoosi(gluk.ras2h)	mmol/l	mmol/l	FALSE	A	73	69
3018251	fp-glukoosi,0-näyte	mmol/l	mmol/l	FALSE	N	37	36
3018251	fp-glukoosi,0-näyte	mmol/l	mmol/l	FALSE	H	6	6
3018251	fp-glukoosi,0-näyte	mmol/l	mmol/l	FALSE	A	6	6
-1	fp-glukoosi,120-näyte	mmol/l	mmol/l	FALSE	N	23	22
-1	fp-glukoosi,paastonäyte	mmol/l	mmol/l	FALSE	N	5401	4953
-1	fp-glukoosi,paastonäyte	mmol/l	mmol/l	FALSE	H	4194	3391
-1	fp-glukoosi,paastonäyte	mmol/l	mmol/l	FALSE	L	9	9
3018251	fp-glukos	mmol/l	mmol/l	FALSE	N	555	306
3018251	fp-glukos	mmol/l	mmol/l	FALSE	A	422	165
3018251	fp-glukr0h	mmol/l	mmol/l	FALSE	H	29	27
3018251	fp-glukr0h			FALSE	H	13	13
3018251	fp-glukr0h	mmol/l	mmol/l	FALSE	N	9	9
3016701	fp-glukr2h	mmol/l	mmol/l	FALSE	H	12	11
3016701	fp-glukr2h	mmol/l	mmol/l	FALSE	N	10	9
-1	fp-glutamyylitransferaasi	u/l	u/l	FALSE	H	47	26
-1	fp-glutamyylitransferaasi	u/l	u/l	FALSE	N	55	29
3026910	fp-gt	u/l	u/l	FALSE	A	218	104
3026910	fp-gt			TRUE	A	11	9
3016724	fp-hcyst	umol/l	umol/l	FALSE	N	10	10
3016724	fp-hcyst	umol/l	umol/l	FALSE	A	20	19
-1	fp-his	umol/l	umol/l	FALSE	N	16	15
-1	fp-ile	umol/l	umol/l	FALSE	N	14	12
3016244	fp-insu	mu/l	mu/l	FALSE	A	330	270
3016244	fp-insu	mu/l	mu/l	FALSE	N	169	150
3016244	fp-insu			TRUE	A	28	26
3016244	fp-insu	mu/l	mu/l	FALSE	H	9	9
-1	fp-jgluk	mmol/l	mmol/l	FALSE	A	76	76
3023103	fp-k	mmol/l	mmol/l	FALSE	A	279	154
3015377	fp-kalsium	mmol/l	mmol/l	FALSE	N	20	19
3015377	fp-kalsium(ko)	mmol/l	mmol/l	FALSE	N	10	10
3015377	fp-kalsium(pi)	mmol/l	mmol/l	FALSE	N	27	24
3021347	fp-kalsium,ionisoitunut	mmol/l	mmol/l	FALSE	A	38	23
3021347	fp-kalsium,ionisoitunut			FALSE	N	14	14
3019900	fp-kol			TRUE	A	40106	21782
3019900	fp-kol	mmol/l	mmol/l	FALSE	H	108048	61726
3019900	fp-kol	mmol/l	mmol/l	FALSE	N	187941	98651
3019900	fp-kol	mmol/l	mmol/l	FALSE	A	187797	87179
3019900	fp-kol			TRUE	N	12721	8933
3019900	fp-kol			TRUE	H	16274	11831
3019900	fp-kol			FALSE	A	1044	884
3019900	fp-kol			FALSE	N	509	493
3019900	fp-kol			FALSE	H	24	23
3023602	fp-kol-hd	mmol/l	mmol/l	FALSE	N	89	87
3023602	fp-kol-hd	mmol/l	mmol/l	FALSE	A	6	6
3023602	fp-kol-hdl	mmol/l	mmol/l	FALSE	A	103033	44740
3023602	fp-kol-hdl	mmol/l	mmol/l	FALSE	N	227958	114953
3023602	fp-kol-hdl	mmol/l	mmol/l	FALSE	L	43709	26605
3023602	fp-kol-hdl			TRUE	N	16083	10791
3023602	fp-kol-hdl			TRUE	A	18147	9817
3023602	fp-kol-hdl			TRUE	H	4547	3290
3023602	fp-kol-hdl	mmol/l	mmol/l	FALSE	H	5704	4175
