group_id	TEST_NAME	UNIT	n	p_missing	deciles	LongName	prefix_meaning	suffix_meaning	group_path	has_component	has_property	has_time_aspect	has_system	has_scale_type	has_method	is_panel
44	s-tsh	mu/l	253056	0	[0.62, 0.91, 1.15, 1.36, 1.59, 1.85, 2.18, 2.64, 3.49]	S -Tyreotropiini	Serum		2.1.1.1.2.2.2.2	Thyrotropin	Substance Concentration	Point in time (spot)	Serum	Qn		FALSE
44	s-tsh	u/l	142	0	[0.52, 0.94, 1.22, 1.48, 1.73, 1.98, 2.18, 2.57, 4.01]	S -Tyreotropiini	Serum		2.1.1.1.2.2.2.2	Thyrotropin	Substance Concentration	Point in time (spot)	Serum	Qn		FALSE
44	s-tsh		4491	100	[0.62, 0.91, 1.18, 1.45, 1.66, 1.95, 2.23, 2.72, 3.49]	S -Tyreotropiini	Serum		2.1.1.1.2.2.2.2	Thyrotropin	Finding	Point in time (spot)	Serum	Nar		FALSE
44	se-bil	umol/l	526	1.33	[9.24, 12.96, 16.08, 20.31, 26.93, 38.21, 60.68, 119.92, 333.14]		Secretion		2.1.1.1.2.2.2.2	Bilirubin	Substance Concentration	Point in time (spot)	Secretion	Qn		FALSE
44	se-bil		102	99.02			Secretion		2.1.1.1.2.2.2.2	Bilirubin	Finding	Point in time (spot)	Secretion	Nar		FALSE
44	u-al	umol/l	81	0	[0.1, 0.1, 0.2, 0.2, 0.22, 0.3, 0.4, 0.7, 1.7]	U -Alumiini	Urine		2.1.1.1.2.2.2.2	Aluminum	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-al		87	97.7		U -Alumiini	Urine		2.1.1.1.2.2.2.2	Aluminum	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-amp		158	100			Urine		2.1.1.1.2.2.2.2	Amphetamines	Presence or Threshold	Point in time (spot)	Urine	Ord		FALSE
44	u-as-i	nmol/l	16	0		U -Arseeni, epäorgaaninen	Urine		2.1.1.1.2.2.2.2	Arsenic.inorganic	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-as-i	ug/l	20	0		U -Arseeni, epäorgaaninen	Urine		2.1.1.1.2.2.2.2	Arsenic.inorganic	Mass Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-as-i		107	100		U -Arseeni, epäorgaaninen	Urine		2.1.1.1.2.2.2.2	Arsenic.inorganic	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-bil		441	100			Urine		2.1.1.1.2.2.2.2	Bilirubin	Presence or Threshold	Point in time (spot)	Urine	Ord	Test strip	FALSE
44	u-bio		2387	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-bup		145	100			Urine		2.1.1.1.2.2.2.2	Buprenorphine	Presence or Threshold	Point in time (spot)	Urine	Ord		FALSE
44	u-bzd		143	100			Urine		2.1.1.1.2.2.2.2	Benzodiazepines	Presence or Threshold	Point in time (spot)	Urine	Ord		FALSE
44	u-cl	mmol/l	200	1.5	[30.37, 49.43, 62.98, 72.55, 86.28, 96.56, 114.04, 135.66, 174.02]	U -Kloridi	Urine	Clearance	2.1.1.1.2.2.2.2	Chloride	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-cl		33	72.73		U -Kloridi	Urine	Clearance	2.1.1.1.2.2.2.2	Chloride	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-dala	umol/l	111	0.9	[5, 8, 10.96, 13.72, 17, 20.55, 23.93, 29.9, 40.27]	U -Delta-aminolevulinaatti	Urine		2.1.1.1.2.2.2.2	Aminolevulinate	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-ds4a		461	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-ds5		133	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-ds5b		1156	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-ds6		386	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-ds6a		1325	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-ery		3788	99.71			Urine		2.1.1.1.2.2.2.2	Erythrocytes	Presence or Threshold	Point in time (spot)	Urine	Ord	Test strip	FALSE
44	u-fyl		145	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-hg	nmol/l	108	0		U -Elohopea	Urine		2.1.1.1.2.2.2.2	Mercury	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-hg		25	100		U -Elohopea	Urine		2.1.1.1.2.2.2.2	Mercury	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-i	ug/l	309	0	[44.03, 61.73, 78.06, 96.82, 115.33, 136.79, 163.87, 204.07, 318.14]	U -Jodidi	Urine		2.1.1.1.2.2.2.2	Iodide	Mass Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-i		18	88.89		U -Jodidi	Urine		2.1.1.1.2.2.2.2	Iodide	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-inf		51657	100			Urine		2.1.1.1.2.2.2.2				Urine			FALSE
44	u-intp	nmol/mmol	2098	0	[16.36, 22.55, 28.43, 35.25, 42.57, 53.83, 68.67, 92.78, 154.47]	U -Kollageeni I:n aminoterminaalinen telopeptidi	Urine		2.1.1.1.2.2.2.2	Collagen type I N-terminal telopeptide/Creatinine	Substance Ratio	Point in time (spot)	Urine	Qn		FALSE
44	u-intp	nmol/mmolkr	14	0		U -Kollageeni I:n aminoterminaalinen telopeptidi	Urine		2.1.1.1.2.2.2.2	Collagen type I N-terminal telopeptide/Creatinine	Substance Ratio	Point in time (spot)	Urine	Qn		FALSE
44	u-intp	ratio	47	0		U -Kollageeni I:n aminoterminaalinen telopeptidi	Urine		2.1.1.1.2.2.2.2	Collagen type I N-terminal telopeptide/Creatinine	Substance Ratio	Point in time (spot)	Urine	Qn		FALSE
44	u-intp		1030	94.47		U -Kollageeni I:n aminoterminaalinen telopeptidi	Urine		2.1.1.1.2.2.2.2	Collagen type I N-terminal telopeptide	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-kivi	form	60	100		U -Kivianalyysi	Urine		2.1.1.1.2.2.2.2	Calculus	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-kivi		1820	100		U -Kivianalyysi	Urine		2.1.1.1.2.2.2.2	Calculus	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-mg	mmol/l	123	0.81	[0.84, 1.34, 1.62, 1.98, 2.27, 2.78, 3.64, 4.45, 6.45]	U -Magnesium	Urine		2.1.1.1.2.2.2.2	Magnesium	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-mg		26	38.46		U -Magnesium	Urine		2.1.1.1.2.2.2.2	Magnesium	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-mtd		144	100			Urine		2.1.1.1.2.2.2.2	Methadone	Presence or Threshold	Point in time (spot)	Urine	Ord		FALSE
44	u-ni	form	57	0		U -Nikkeli	Urine		2.1.1.1.2.2.2.2	Nickel		Point in time (spot)	Urine			FALSE
44	u-ni	ug/l	65	0		U -Nikkeli	Urine		2.1.1.1.2.2.2.2	Nickel	Mass Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-ni	umol/l	754	0	[0.01, 0.01, 0.02, 0.02, 0.02, 0.03, 0.03, 0.04, 0.06]	U -Nikkeli	Urine		2.1.1.1.2.2.2.2	Nickel	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-ni		323	90.71		U -Nikkeli	Urine		2.1.1.1.2.2.2.2	Nickel	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-pbg	umol/l	248	1.61	[1, 2, 2, 3, 3.9, 4.42, 5, 6.04, 8.79]	U -Porfobilinogeeni	Urine		2.1.1.1.2.2.2.2	Porphobilinogen	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-pbg	umol/mmol	6	0		U -Porfobilinogeeni	Urine		2.1.1.1.2.2.2.2	Porphobilinogen/Creatinine	Substance Ratio	Point in time (spot)	Urine	Qn		FALSE
44	u-pbg		33	51.52		U -Porfobilinogeeni	Urine		2.1.1.1.2.2.2.2	Porphobilinogen	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-pgb		144	100			Urine		2.1.1.1.2.2.2.2	Pregabalin	Presence or Threshold	Point in time (spot)	Urine	Ord		FALSE
44	u-ph.		24516	1.33	[5, 5.5, 5.5, 5.87, 6, 6.26, 6.5, 6.96, 7.02]		Urine		2.1.1.1.2.2.2.2	pH	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-phv		737	0.27	[5, 5.5, 5.5, 5.66, 6, 6, 6.5, 7, 7]		Urine		2.1.1.1.2.2.2.2	pH	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-pi	mmol/l	772	0.13	[4.87, 7.61, 10.55, 13.2, 16.31, 20.1, 24.74, 31.17, 40.13]	U -Fosfaatti, epäorgaaninen	Urine		2.1.1.1.2.2.2.2	Phosphate	Substance Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-pi		84	54.76		U -Fosfaatti, epäorgaaninen	Urine		2.1.1.1.2.2.2.2	Phosphate	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-pyr	form	7	0		U -Pyrenoli (1)	Urine		2.1.1.1.2.2.2.2	1-Hydroxypyrene		Point in time (spot)	Urine			FALSE
44	u-pyr	ug/l	6	0		U -Pyrenoli (1)	Urine		2.1.1.1.2.2.2.2	1-Hydroxypyrene	Mass Concentration	Point in time (spot)	Urine	Qn		FALSE
44	u-pyr		88	100		U -Pyrenoli (1)	Urine		2.1.1.1.2.2.2.2	1-Hydroxypyrene	Finding	Point in an (spot)	Urine	Nar		FALSE
44	u-sed		2162	99.95			Urine		2.1.1.1.2.2.2.2	Microscopic observation	Finding	Point in time (spot)	Urine sediment	Nar		FALSE
44	u-sg	kg/l	3827	0	[1.01, 1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.02, 1.02]		Urine		2.1.1.1.2.2.2.2	Specific gravity	Mass Density	Point in time (spot)	Urine	Qn	Test strip	FALSE
44	u-sg		75	100	[1, 1.01, 1.01, 1.01, 1.01, 1.01, 1.02, 1.02, 1.03]		Urine		2.1.1.1.2.2.2.2	Specific gravity	Finding	Point in time (spot)	Urine	Nar		FALSE
44	u-thc		157	100			Urine		2.1.1.1.2.2.2.2	Tetrahydrocannabinol	Presence or Threshold	Point in time (spot)	Urine	Ord		FALSE
44	u-tml		145	100			Urine		2.1.1.1.2.2.2.2	Tramadol	Presence or Threshold	Point in time (spot)	Urine	Ord		FALSE
44	u-ubg		441	100			Urine		2.1.1.1.2.2.2.2	Urobilinogen	Presence or Threshold	Point in time (spot)	Urine	Ord	Test strip	FALSE
44	us-tsh	mu/l	415	0.72	[3.59, 4.74, 5.45, 6.2, 7.04, 7.92, 9.44, 11.82, 16.59]	uS-Tyreotropiini	Umbilical (blood) serum		2.1.1.1.2.2.2.2	Thyrotropin	Substance Concentration	Point in time (spot)	Serum from umbilical cord blood	Qn		FALSE
44	us-tsh		75	33.33		uS-Tyreotropiini	Umbilical (blood) serum		2.1.1.1.2.2.2.2	Thyrotropin	Finding	Point in time (spot)	Serum from umbilical cord blood	Nar		FALSE
44	vp-dop		154	100		Valtimopaine, dopplermittaus			2.1.1.1.2.2.2.2	Blood pressure	Finding	Point in time (spot)	^Patient	Nar	Doppler	FALSE
51	-adenag		1964	100		-Adenovirus, antigeeni			2.1.2.1.2.1.1.2	Adenovirus antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-bokaag		187	100					2.1.2.1.2.1.1.2	Human bocavirus antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-coinrsv		2490	100					2.1.2.1.2.1.1.2	Respiratory syncytial virus	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-inabrsv		19142	100					2.1.2.1.2.1.1.2							TRUE
51	-infaag		10730	100		-Influenssa A -virus, antigeeni			2.1.2.1.2.1.1.2	Influenza virus A antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infabag		15107	100		-Influenssa A ja B -virus, antigeeni			2.1.2.1.2.1.1.2							TRUE
51	-infabnh		961	100					2.1.2.1.2.1.1.2							TRUE
51	-infah03		227	100					2.1.2.1.2.1.1.2	Influenza virus A H3	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infah09		488	100					2.1.2.1.2.1.1.2	Influenza virus A H1N1-2009	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infah1		480	100					2.1.2.1.2.1.1.2	Influenza virus A H1	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infah3		261	100					2.1.2.1.2.1.1.2	Influenza virus A H3	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infavt		1271	100					2.1.2.1.2.1.1.2							TRUE
51	-infbag		10722	100		-Influenssa B -virus, antigeeni			2.1.2.1.2.1.1.2	Influenza virus B antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infbvt		1271	100					2.1.2.1.2.1.1.2	Influenza virus B	Presence or Identity	Point in time (spot)		Nom		FALSE
51	-infl.a		220	100					2.1.2.1.2.1.1.2	Influenza virus A	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infl.b		220	100					2.1.2.1.2.1.1.2	Influenza virus B	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-infrpak		1338	100					2.1.2.1.2.1.1.2							TRUE
51	-infrsv		162	100					2.1.2.1.2.1.1.2							TRUE
51	-ivf-et		194	100				Special technique	2.1.2.1.2.1.1.2	Embryo transfer	Finding	Point in time (spot)	^Patient	Nar		FALSE
51	-koroag		625	100					2.1.2.1.2.1.1.2	SARS-CoV-2 antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-metpnag		370	100					2.1.2.1.2.1.1.2	Human metapneumovirus antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-pin1ag		1146	100		-Parainfluenssa 1 -virus, antigeeni			2.1.2.1.2.1.1.2	Parainfluenza virus 1 antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-pin2ag		1147	100		-Parainfluenssa 2 -virus, antigeeni			2.1.2.1.2.1.1.2	Parainfluenza virus 2 antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-pin3ag		1147	100		-Parainfluenssa 3 -virus, antigeeni			2.1.2.1.2.1.1.2	Parainfluenza virus 3 antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-pinf1ag		235	100					2.1.2.1.2.1.1.2	Parainfluenza virus 1 antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-pinf2ag		235	100					2.1.2.1.2.1.1.2	Parainfluenza virus 2 antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-pinf3ag		235	100					2.1.2.1.2.1.1.2	Parainfluenza virus 3 antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-pnjiag		188	100		-Pneumocystis jirovecii, antigeeni			2.1.2.1.2.1.1.2	Pneumocystis jirovecii antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	-rvirag		3025	100		-Respiratoristen virusten antigeeni			2.1.2.1.2.1.1.2							TRUE
51	-stpnag		4094	100		-Streptococcus pneumoniae, antigeeni			2.1.2.1.2.1.1.2	Streptococcus pneumoniae antigen	Presence or Threshold	Point in time (spot)		Ord		FALSE
51	bi-inflamm		311	100			Bile		2.1.2.1.2.1.1.2	Inflammation	Finding	Point in time (spot)	Bile	Nar		FALSE
51	f-adenag		863	100		F -Adenovirus, antigeeni	Feces		2.1.2.1.2.1.1.2	Adenovirus antigen	Presence or Threshold	Point in time (spot)	Stool	Ord		FALSE
51	f-giarag		218	100		F -Giardia, antigeeni	Feces		2.1.2.1.2.1.1.2	Giardia lamblia antigen	Presence or Threshold	Point in time (spot)	Stool	Ord		FALSE
51	f-gicrag		163	99.39			Feces		2.1.2.1.2.1.1.2							TRUE
51	f-noroag		1048	100			Feces		2.1.2.1.2.1.1.2	Norovirus GI+GII antigen	Presence or Threshold	Point in time (spot)	Stool	Ord		FALSE
51	f-rotaag		886	100		F -Rotavirus, antigeeni	Feces		2.1.2.1.2.1.1.2	Rotavirus antigen	Presence or Threshold	Point in time (spot)	Stool	Ord		FALSE
51	f-virag		489	100			Feces		2.1.2.1.2.1.1.2							TRUE
51	li-adenabg		215	100		Li-Adenovirus, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Adenovirus IgG Ab	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord		FALSE
51	li-infaabg	eiu	40	0		Li-Influenssa A -virus, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Influenza virus A IgG Ab	Arbitrary Concentration	Point in time (spot)	Cerebral spinal fluid	Qn	Immunoassay	FALSE
51	li-infaabg		240	100		Li-Influenssa A -virus, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Influenza virus A IgG Ab	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord		FALSE
51	li-infbabg	eiu	18	0		Li-Influenssa B -virus, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Influenza virus B IgG Ab	Arbitrary Concentration	Point in time (spot)	Cerebral spinal fluid	Qn	Immunoassay	FALSE
51	li-infbabg		258	100		Li-Influenssa B -virus, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Influenza virus B IgG Ab	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord		FALSE
51	li-mypnab		614	100		Li-Mycoplasma pneumoniae, vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae Ab	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord		FALSE
51	li-mypnabg	eiu	32	0		Li-Mycoplasma pneumoniae, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgG Ab	Arbitrary Concentration	Point in time (spot)	Cerebral spinal fluid	Qn	Immunoassay	FALSE
51	li-mypnabg		1292	100		Li-Mycoplasma pneumoniae, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgG Ab	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord		FALSE
51	li-mypnabm		1314	100		Li-Mycoplasma pneumoniae, IgM-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgM Ab	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord		FALSE
51	li-pin1abg	eiu	7	0		Li-Parainfluenssa 1 -virus, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Parainfluenza virus 1 IgG Ab	Arbitrary Concentration	Point in time (spot)	Cerebral spinal fluid	Qn	Immunoassay	FALSE
51	li-pin1abg		161	100		Li-Parainfluenssa 1 -virus, IgG-vasta-aineet	Cerebrospinal fluid		2.1.2.1.2.1.1.2	Parainfluenza virus 1 IgG Ab	Presence or Threshold	Point in time (spot)	Cerebral spinal fluid	Ord		FALSE
51	ns-infab/r		181	100			Nasal secretion		2.1.2.1.2.1.1.2							TRUE
51	ps-adenag		1955	100		Ps-Adenovirus, antigeeni (NPS-näyte)	Pharyngeal secretion		2.1.2.1.2.1.1.2	Adenovirus antigen	Presence or Threshold	Point in time (spot)	Pharyngeal secretion	Ord		FALSE
51	ps-infaag		11885	100			Pharyngeal secretion		2.1.2.1.2.1.1.2	Influenza virus A antigen	Presence or Threshold	Point in time (spot)	Pharyngeal secretion	Ord		FALSE
51	ps-infbag		11881	100			Pharyngeal secretion		2.1.2.1.2.1.1.2	Influenza virus B antigen	Presence or Threshold	Point in time (spot)	Pharyngeal secretion	Ord		FALSE
51	rvirag-o		340	100				Qualitative test (also semi-quantitative)	2.1.2.1.2.1.1.2							TRUE
51	s-adenabg	eiu	240	0	[29.8, 39.96, 46.52, 56.21, 66.99, 76.86, 88.44, 100.94, 123.7]	S -Adenovirus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Adenovirus IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn	Immunoassay	FALSE
51	s-adenabg		30	96.67		S -Adenovirus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Adenovirus IgG Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-infaabg	eiu	288	0	[44.84, 67.49, 80.03, 92.84, 100.98, 109.5, 120.03, 134.44, 150.75]	S -Influenssa A -virus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus A IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn	Immunoassay	FALSE
51	s-infaabg	u/ml	31	0		S -Influenssa A -virus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus A IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infaabg		46	71.74		S -Influenssa A -virus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus A IgG Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-infbab	eiu	84	0	[37, 45.5, 59.88, 67.83, 76.88, 87.5, 108.12, 125, 142]	S -Influenssa B -virus, vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus B Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn	Immunoassay	FALSE
51	s-infbab	u/ml	20	0		S -Influenssa B -virus, vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus B Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infbab		20	100		S -Influenssa B -virus, vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus B Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-infbabg	eiu	202	0	[27.36, 39.2, 49.01, 55.71, 69.1, 81.14, 95.12, 117.99, 145.85]	S-Influenssa B -virus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus B IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn	Immunoassay	FALSE
51	s-infbabg	u/ml	5	0		S-Influenssa B -virus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus B IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infbabg		19	73.68		S-Influenssa B -virus, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Influenza virus B IgG Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-infli	mg/l	4337	0.09	[2.45, 4.22, 5.77, 7.21, 8.78, 10.55, 12.36, 14.93, 19.68]	S -Infliksimabi	Serum		2.1.2.1.2.1.1.2	Infliximab	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infli	ug/l	62	0		S -Infliksimabi	Serum		2.1.2.1.2.1.1.2	Infliximab	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infli	âug/ml	5	0		S -Infliksimabi	Serum		2.1.2.1.2.1.1.2	Infliximab	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infli		1486	32.77	[2.05, 3.56, 5.06, 6.2, 7.59, 8.94, 10.97, 13.84, 18.03]	S -Infliksimabi	Serum		2.1.2.1.2.1.1.2	Infliximab	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infliab	au/ml	413	0.73	[6.57, 14.16, 21.28, 34.4, 52.11, 73.2, 118.89, 190.88, 374.2]	S -Infliksimabi, vasta-aineet	Serum		2.1.2.1.2.1.1.2	Infliximab Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infliab		4455	99.89		S -Infliksimabi, vasta-aineet	Serum		2.1.2.1.2.1.1.2	Infliximab Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-infliks	mg/l	951	0	[1.81, 3, 4.49, 5.55, 6.66, 8.19, 10.34, 13.5, 19.13]		Serum		2.1.2.1.2.1.1.2	Infliximab	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-infliks		310	30.97	[1.21, 2.24, 3.08, 4.32, 5.17, 6.19, 7.17, 7.95, 9.17]		Serum		2.1.2.1.2.1.1.2	Infliximab	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-inflipa		4630	100			Serum		2.1.2.1.2.1.1.2							TRUE
51	s-micfaeg	mg/l	45	0			Serum		2.1.2.1.2.1.1.2	Mycophenolic acid	Mass Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-micfaeg		90	76.67			Serum		2.1.2.1.2.1.1.2	Mycophenolic acid	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-mypnab		19694	99.92		S -Mycoplasma pneumoniae, vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-mypnabg	au/ml	2298	0	[0.52, 1.18, 1.86, 2.68, 3.78, 5.69, 8.99, 16.54, 33.76]	S -Mycoplasma pneumoniae, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-mypnabg	eiu	9577	0	[51.21, 64.99, 79.08, 95.09, 113.13, 134.88, 160.85, 200.43, 260.64]	S -Mycoplasma pneumoniae, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn	Immunoassay	FALSE
51	s-mypnabg	form	53	0		S -Mycoplasma pneumoniae, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgG Ab	Finding	Point in time (spot)	Serum	Doc		FALSE
51	s-mypnabg	ru/ml	384	0	[19.56, 23.19, 26.12, 30.65, 34.99, 40.45, 50.94, 60.03, 79.86]	S -Mycoplasma pneumoniae, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgG Ab	Arbitrary Concentration	Point in time (spot)	Serum	Qn		FALSE
51	s-mypnabg		4994	100	[0.53, 1.1, 1.73, 2.48, 3.76, 5.77, 9.79, 21.47, 68.82]	S -Mycoplasma pneumoniae, IgG-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgG Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
51	s-mypnabm	form	16	0		S -Mycoplasma pneumoniae, IgM-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgM Ab	Finding	Point in time (spot)	Serum	Doc		FALSE
51	s-mypnabm	index	3618	0	[1.53, 2.22, 2.83, 3.43, 4.2, 5.16, 6.56, 8.38, 11.18]	S -Mycoplasma pneumoniae, IgM-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgM Ab	Ratio	Point in time (spot)	Serum	Qn		FALSE
51	s-mypnabm	s/co	1089	0	[0.1, 0.1, 0.2, 0.2, 0.3, 0.33, 0.47, 0.63, 1.13]	S -Mycoplasma pneumoniae, IgM-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgM Ab	Ratio	Point in time (spot)	Serum	Qn		FALSE
51	s-mypnabm		12775	100	[1.19, 1.67, 2.14, 2.58, 3.04, 3.6, 4.51, 5.78, 8.21]	S -Mycoplasma pneumoniae, IgM-vasta-aineet	Serum		2.1.2.1.2.1.1.2	Mycoplasma pneumoniae IgM Ab	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
